epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,1570.04,1.40171,0.85681,0.79322,0.64702,0.56126,0.57143,0.3327,1.2726,0.75641,0.80295,0.00047327,0.00047327,0.00047327
56,1590.25,1.45624,0.94526,0.78182,0.65709,0.56931,0.58994,0.35237,1.21887,0.72261,0.80183,0.000472775,0.000472775,0.000472775
57,1612.24,1.55612,1.62924,0.77476,0.62686,0.57006,0.58823,0.35146,1.21598,0.73165,0.80068,0.00047228,0.00047228,0.00047228
58,1642.83,1.38421,0.82045,0.78619,0.65508,0.56839,0.5901,0.3503,1.25052,0.72695,0.80092,0.000471785,0.000471785,0.000471785
59,1677.26,1.51195,0.9116,0.79348,0.67784,0.56054,0.59758,0.36275,1.19896,0.71795,0.80119,0.00047129,0.00047129,0.00047129
60,1698.44,1.24528,0.79032,0.78901,0.66879,0.572,0.60202,0.36683,1.2013,0.71421,0.80066,0.000470795,0.000470795,0.000470795
61,1734.66,1.28607,0.81387,0.79193,0.66976,0.58138,0.60817,0.37264,1.17227,0.6976,0.80033,0.0004703,0.0004703,0.0004703
62,1765.8,1.43336,0.83784,0.78186,0.68796,0.57939,0.60625,0.35422,1.30566,0.7432,0.80319,0.000469805,0.000469805,0.000469805
63,1791.16,1.3638,0.81872,0.77992,0.71182,0.5708,0.61407,0.37207,1.20237,0.72597,0.80239,0.00046931,0.00046931,0.00046931
64,1819.75,1.37953,0.9205,0.79162,0.69038,0.5618,0.60346,0.35234,1.26729,0.72864,0.80248,0.000468815,0.000468815,0.000468815
65,1843.46,1.32409,0.76269,0.78813,0.67125,0.57119,0.60402,0.36322,1.18692,0.70764,0.80039,0.00046832,0.00046832,0.00046832
66,1876.87,1.4815,1.09246,0.79042,0.70369,0.5758,0.62264,0.3723,1.22139,0.6902,0.79984,0.000467825,0.000467825,0.000467825
67,1908.44,1.37616,0.84669,0.78602,0.72507,0.56478,0.62559,0.37645,1.22142,0.70243,0.80054,0.00046733,0.00046733,0.00046733
68,1929.78,1.36459,0.78782,0.78723,0.71691,0.57032,0.62585,0.38174,1.18271,0.69746,0.79886,0.000466835,0.000466835,0.000466835
69,1955.77,1.40078,0.82457,0.78901,0.6993,0.57613,0.62175,0.37536,1.18921,0.68975,0.80025,0.00046634,0.00046634,0.00046634
70,1979.97,1.37866,0.76379,0.78421,0.68507,0.56997,0.60935,0.36277,1.22784,0.70051,0.80096,0.000465845,0.000465845,0.000465845
71,2007.27,1.26725,0.74611,0.78256,0.70559,0.58077,0.62727,0.37811,1.19752,0.68311,0.79933,0.00046535,0.00046535,0.00046535
72,2033.62,1.25479,0.76276,0.78696,0.7189,0.5806,0.63038,0.38502,1.17895,0.66967,0.79963,0.000464855,0.000464855,0.000464855
73,2059.7,1.43633,0.81712,0.78466,0.70519,0.58276,0.62486,0.36556,1.27105,0.67991,0.8003,0.00046436,0.00046436,0.00046436
74,2085.49,1.39781,0.76383,0.79303,0.66689,0.59342,0.61843,0.37257,1.20005,0.67397,0.80013,0.000463865,0.000463865,0.000463865
75,2119.45,1.49037,0.82272,0.78576,0.67706,0.57813,0.61609,0.36018,1.2723,0.69454,0.80027,0.00046337,0.00046337,0.00046337
76,2153.39,1.37938,0.75936,0.78588,0.71181,0.5813,0.62584,0.38162,1.20242,0.6757,0.80167,0.000462875,0.000462875,0.000462875
77,2174.55,1.27861,0.74728,0.78985,0.7101,0.57847,0.62879,0.3781,1.20429,0.67064,0.80111,0.00046238,0.00046238,0.00046238
78,2208.75,1.31716,0.7537,0.78442,0.71834,0.56865,0.62772,0.38123,1.16989,0.66366,0.79951,0.000461885,0.000461885,0.000461885
79,2243.4,1.2438,0.73384,0.78379,0.72031,0.57833,0.63416,0.3878,1.16028,0.6641,0.79901,0.00046139,0.00046139,0.00046139
80,2263.14,1.45985,1.05344,0.78548,0.71464,0.58789,0.63581,0.38495,1.19849,0.67005,0.79953,0.000460895,0.000460895,0.000460895
81,2280.64,1.29067,0.74161,0.77973,0.74011,0.58584,0.6446,0.39736,1.14321,0.64851,0.79866,0.0004604,0.0004604,0.0004604
82,2299.82,1.32652,0.81323,0.78405,0.71097,0.59295,0.63928,0.39356,1.1437,0.64961,0.79866,0.000459905,0.000459905,0.000459905
83,2321.56,1.33115,0.73289,0.78394,0.71739,0.5921,0.64403,0.39381,1.17121,0.65584,0.79901,0.00045941,0.00045941,0.00045941
84,2348.91,1.25066,0.72908,0.78205,0.73049,0.59079,0.64085,0.39902,1.13088,0.66088,0.79845,0.000458915,0.000458915,0.000458915
85,2375.84,1.33949,0.77429,0.78865,0.74018,0.58125,0.64094,0.39203,1.18729,0.67461,0.79905,0.00045842,0.00045842,0.00045842
86,2403.13,1.34952,0.75298,0.77304,0.72431,0.57584,0.63463,0.38555,1.171,0.66367,0.79863,0.000457925,0.000457925,0.000457925
87,2433.12,1.24715,0.68951,0.7948,0.73559,0.58169,0.64273,0.39614,1.14806,0.65379,0.79818,0.00045743,0.00045743,0.00045743
88,2456.8,1.23697,0.72893,0.78509,0.72474,0.59958,0.64531,0.39169,1.20232,0.66009,0.79817,0.000456935,0.000456935,0.000456935
89,2486.35,1.42386,0.77455,0.76896,0.74565,0.58729,0.65133,0.40069,1.13933,0.64006,0.79766,0.00045644,0.00045644,0.00045644
90,2513.38,1.44289,0.78375,0.78294,0.73094,0.58466,0.64277,0.39808,1.15793,0.65142,0.79755,0.000455945,0.000455945,0.000455945
91,2533.16,1.32067,0.72557,0.78715,0.71167,0.58278,0.63547,0.3914,1.1307,0.65538,0.79838,0.00045545,0.00045545,0.00045545
92,2550.74,1.32913,0.73852,0.78845,0.75112,0.57541,0.65027,0.40702,1.13068,0.6593,0.79795,0.000454955,0.000454955,0.000454955
93,2577.85,1.38209,0.77863,0.77234,0.76849,0.56388,0.65442,0.40769,1.14742,0.66217,0.79894,0.00045446,0.00045446,0.00045446
94,2601.56,1.23523,0.7124,0.78152,0.74831,0.57898,0.651,0.41076,1.13035,0.63979,0.80095,0.000453965,0.000453965,0.000453965
95,2621.68,1.40591,0.76533,0.77249,0.73305,0.58926,0.65237,0.40489,1.16054,0.65179,0.79926,0.00045347,0.00045347,0.00045347
96,2639.63,1.32733,0.77398,0.77463,0.71643,0.60456,0.6527,0.40342,1.15174,0.65817,0.79831,0.000452975,0.000452975,0.000452975
97,2662.65,1.34872,0.74257,0.77812,0.69561,0.60408,0.64165,0.39136,1.18318,0.66503,0.79982,0.00045248,0.00045248,0.00045248
98,2696.59,1.42929,0.78344,0.78589,0.72061,0.58685,0.6489,0.3971,1.18299,0.65714,0.79829,0.000451985,0.000451985,0.000451985
