epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,5437.96,1.04542,0.5362,0.87473,0.84344,0.77068,0.86593,0.5387,1.04354,0.54739,0.8466,0.00036734,0.00036734,0.00036734
136,5477.86,1.02842,0.52568,0.86758,0.83563,0.7752,0.86584,0.541,1.03723,0.5407,0.84189,0.00036635,0.00036635,0.00036635
137,5518.2,1.0262,0.52637,0.86978,0.84246,0.78681,0.86791,0.5411,1.03059,0.53658,0.84107,0.00036536,0.00036536,0.00036536
138,5559.89,1.02367,0.52904,0.86843,0.8463,0.78002,0.86942,0.54337,1.02675,0.53969,0.84226,0.00036437,0.00036437,0.00036437
139,5601.37,1.02657,0.52664,0.86264,0.84132,0.75615,0.85636,0.536,1.0501,0.55545,0.84833,0.00036338,0.00036338,0.00036338
140,5641.34,1.01428,0.52615,0.86233,0.86006,0.74932,0.85978,0.53844,1.04635,0.5519,0.84724,0.00036239,0.00036239,0.00036239
141,5682.26,1.01447,0.52142,0.86497,0.83782,0.78054,0.86741,0.54299,1.03907,0.54794,0.84359,0.0003614,0.0003614,0.0003614
142,5722.67,1.02687,0.53052,0.86212,0.8442,0.77241,0.86618,0.54151,1.04094,0.54875,0.84375,0.00036041,0.00036041,0.00036041
143,5763.97,1.01407,0.52332,0.86559,0.83745,0.78472,0.86627,0.54325,1.03217,0.54304,0.84428,0.00035942,0.00035942,0.00035942
144,5804.77,1.01564,0.52081,0.86108,0.83488,0.79122,0.87271,0.54579,1.0224,0.53714,0.83967,0.00035843,0.00035843,0.00035843
145,5846.13,1.02127,0.52648,0.86586,0.83264,0.78843,0.86788,0.54457,1.02677,0.53927,0.84049,0.00035744,0.00035744,0.00035744
146,5887.1,1.0209,0.52204,0.86622,0.8306,0.77264,0.86138,0.53718,1.05115,0.54701,0.84571,0.00035645,0.00035645,0.00035645
147,5927.64,1.01715,0.52022,0.863,0.83683,0.78913,0.86951,0.54644,1.03388,0.53962,0.84309,0.00035546,0.00035546,0.00035546
148,5969.01,1.00875,0.51716,0.86079,0.84205,0.77798,0.86459,0.54185,1.04359,0.54459,0.8467,0.00035447,0.00035447,0.00035447
149,6010.19,1.01885,0.52415,0.8667,0.84813,0.76335,0.86245,0.53779,1.04583,0.54287,0.84578,0.00035348,0.00035348,0.00035348
150,6051.61,1.01531,0.51469,0.86609,0.83536,0.78983,0.86907,0.54507,1.02816,0.53753,0.84051,0.00035249,0.00035249,0.00035249
151,6093.91,1.03072,0.52803,0.86834,0.827,0.79587,0.87226,0.54742,1.02849,0.53638,0.84228,0.0003515,0.0003515,0.0003515
152,6135.63,1.01378,0.5244,0.86544,0.83942,0.77816,0.86919,0.54443,1.03649,0.53763,0.84532,0.00035051,0.00035051,0.00035051
153,6176.49,1.00919,0.51549,0.86066,0.83244,0.77071,0.86098,0.53968,1.0435,0.54054,0.84536,0.00034952,0.00034952,0.00034952
154,6218.1,1.01842,0.52295,0.86119,0.83133,0.78797,0.86989,0.54687,1.03195,0.53463,0.84424,0.00034853,0.00034853,0.00034853
155,6259.66,1.01599,0.51761,0.85998,0.83884,0.77604,0.86656,0.54279,1.04443,0.54064,0.84642,0.00034754,0.00034754,0.00034754
156,6301.44,1.00952,0.51728,0.86639,0.84331,0.76986,0.86783,0.54413,1.04153,0.53815,0.84645,0.00034655,0.00034655,0.00034655
157,6342.79,1.00236,0.51555,0.85824,0.84208,0.77775,0.8647,0.54501,1.04091,0.5391,0.84595,0.00034556,0.00034556,0.00034556
158,6383.59,1.01084,0.51953,0.86187,0.85121,0.78254,0.87387,0.54869,1.02659,0.52733,0.84575,0.00034457,0.00034457,0.00034457
159,6426.16,1.01553,0.51917,0.86351,0.83555,0.78681,0.87003,0.54522,1.03285,0.53295,0.84412,0.00034358,0.00034358,0.00034358
160,6467.21,1.00769,0.51739,0.85896,0.84264,0.78346,0.87551,0.55257,1.01988,0.53054,0.84189,0.00034259,0.00034259,0.00034259
161,6508.03,1.01683,0.51726,0.86768,0.84228,0.77775,0.87455,0.55098,1.0261,0.52862,0.84457,0.0003416,0.0003416,0.0003416
162,6549.16,1.00895,0.50951,0.85904,0.85383,0.76644,0.87041,0.54649,1.03428,0.53453,0.8455,0.00034061,0.00034061,0.00034061
163,6590.35,1.0094,0.51429,0.861,0.83578,0.78006,0.86973,0.54734,1.03033,0.53212,0.84559,0.00033962,0.00033962,0.00033962
164,6632.25,1.0123,0.51922,0.86266,0.84873,0.76986,0.86999,0.54537,1.04023,0.53522,0.8454,0.00033863,0.00033863,0.00033863
165,6673.15,1.00129,0.51045,0.85909,0.84308,0.77356,0.87082,0.54778,1.03561,0.5338,0.84522,0.00033764,0.00033764,0.00033764
166,6714.2,0.99743,0.50565,0.85788,0.85361,0.77055,0.87114,0.54822,1.03222,0.53138,0.84536,0.00033665,0.00033665,0.00033665
167,6755.39,1.00376,0.51685,0.86305,0.84446,0.78658,0.87536,0.55239,1.02035,0.5307,0.84188,0.00033566,0.00033566,0.00033566
168,6796.39,1.00301,0.50777,0.86197,0.83655,0.7892,0.87098,0.54735,1.02918,0.53129,0.84517,0.00033467,0.00033467,0.00033467
169,6838.32,1.00594,0.51419,0.85497,0.83528,0.77775,0.86712,0.54348,1.03979,0.53554,0.84657,0.00033368,0.00033368,0.00033368
170,6881.69,1.00186,0.50622,0.86106,0.83501,0.78936,0.86975,0.55062,1.02671,0.53243,0.84473,0.00033269,0.00033269,0.00033269
171,6923.64,1.00175,0.50864,0.86071,0.83637,0.77867,0.8666,0.54543,1.0407,0.53439,0.84582,0.0003317,0.0003317,0.0003317
172,6965.55,1.00724,0.50837,0.85968,0.82799,0.78402,0.86623,0.5456,1.03776,0.53294,0.8473,0.00033071,0.00033071,0.00033071
173,7008.17,1.01375,0.51033,0.86175,0.8349,0.78452,0.87113,0.54907,1.02803,0.52882,0.84603,0.00032972,0.00032972,0.00032972
174,7050.7,0.99736,0.50649,0.85935,0.8431,0.77822,0.86976,0.55121,1.02431,0.52877,0.84562,0.00032873,0.00032873,0.00032873
175,7092.29,1.01543,0.51497,0.86255,0.83886,0.79494,0.87456,0.55289,1.02069,0.52596,0.84328,0.00032774,0.00032774,0.00032774
176,7132.31,0.98656,0.49849,0.85314,0.84035,0.79703,0.87517,0.55522,1.01707,0.52381,0.84416,0.00032675,0.00032675,0.00032675
177,7172.51,1.00895,0.51837,0.86252,0.84341,0.79552,0.87605,0.55325,1.0193,0.52385,0.84449,0.00032576,0.00032576,0.00032576
178,7212.53,1.00693,0.51187,0.86048,0.84735,0.79122,0.87693,0.5515,1.0186,0.52449,0.84188,0.00032477,0.00032477,0.00032477
179,7252.23,1.00412,0.51579,0.85955,0.84842,0.78771,0.87396,0.54976,1.02067,0.52799,0.84176,0.00032378,0.00032378,0.00032378
180,7291.69,1.00134,0.50864,0.85752,0.8516,0.77311,0.86879,0.547,1.02714,0.53169,0.84203,0.00032279,0.00032279,0.00032279
181,7331.37,1.00761,0.50997,0.85897,0.85388,0.77682,0.87156,0.54991,1.02289,0.53139,0.84264,0.0003218,0.0003218,0.0003218
182,7370.07,1.00086,0.50543,0.85917,0.84245,0.78588,0.87456,0.55245,1.01669,0.52604,0.84174,0.00032081,0.00032081,0.00032081
