epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,2493.38,1.33247,0.69285,0.77912,0.76491,0.5265,0.59329,0.40059,0.97657,0.64491,0.77925,0.000419315,0.000419315,0.000419315
165,2499.91,1.19433,0.66081,0.78266,0.76298,0.5203,0.59146,0.39681,0.99667,0.6518,0.78015,0.00041882,0.00041882,0.00041882
166,2513.47,1.29966,0.67745,0.7728,0.73452,0.52907,0.58831,0.39028,1.02934,0.65313,0.78071,0.000418325,0.000418325,0.000418325
167,2531,1.25473,0.68623,0.78057,0.74316,0.52819,0.59209,0.3937,1.00261,0.64764,0.78041,0.00041783,0.00041783,0.00041783
168,2552.05,1.21917,0.73031,0.78889,0.76131,0.53324,0.60524,0.41076,0.95035,0.62652,0.77914,0.000417335,0.000417335,0.000417335
169,2573.59,1.36123,0.72967,0.78446,0.77387,0.52677,0.60472,0.40811,0.97404,0.64346,0.77917,0.00041684,0.00041684,0.00041684
170,2579.49,1.24363,0.68442,0.78734,0.77226,0.53006,0.60601,0.41235,0.951,0.63821,0.77892,0.000416345,0.000416345,0.000416345
171,2591.57,1.26591,0.69912,0.78641,0.76825,0.53249,0.60715,0.41054,0.96949,0.62726,0.77897,0.00041585,0.00041585,0.00041585
172,2608.67,1.31774,0.69664,0.78421,0.78532,0.51326,0.59885,0.4001,0.97896,0.64136,0.77992,0.000415355,0.000415355,0.000415355
173,2627.53,1.29461,0.71076,0.77907,0.77485,0.50846,0.59139,0.39436,0.99329,0.65448,0.78022,0.00041486,0.00041486,0.00041486
174,2652.96,1.34104,0.69908,0.78772,0.7508,0.5295,0.6021,0.40711,0.98376,0.64331,0.77994,0.000414365,0.000414365,0.000414365
175,2663.83,1.26825,0.67402,0.78353,0.76069,0.53517,0.60521,0.40948,0.99221,0.63597,0.78008,0.00041387,0.00041387,0.00041387
176,2682.5,1.30026,0.67668,0.78576,0.75784,0.5302,0.60369,0.39854,1.00943,0.64459,0.78019,0.000413375,0.000413375,0.000413375
177,2701.85,1.27479,0.68343,0.78301,0.75739,0.52526,0.6023,0.39564,1.03478,0.64825,0.78041,0.00041288,0.00041288,0.00041288
178,2710.03,1.18622,0.6611,0.7858,0.78042,0.52336,0.61337,0.41728,0.94863,0.61236,0.7781,0.000412385,0.000412385,0.000412385
179,2745.56,1.34378,0.69218,0.78067,0.7827,0.53165,0.61702,0.4175,0.94884,0.61184,0.77844,0.00041189,0.00041189,0.00041189
180,2759.04,1.2319,0.66938,0.78306,0.775,0.5202,0.60834,0.40986,0.98851,0.63089,0.7785,0.000411395,0.000411395,0.000411395
181,2763.77,1.30738,0.69188,0.77695,0.75615,0.52137,0.60184,0.39732,1.04149,0.64256,0.77988,0.0004109,0.0004109,0.0004109
