epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2281.42,1.16929,0.57711,0.78939,0.82039,0.62865,0.73878,0.48973,1.04768,0.55045,0.79573,0.000463865,0.000463865,0.000463865
75,2319.33,1.2662,0.6043,0.78339,0.82934,0.63126,0.74189,0.4894,1.06357,0.55949,0.79529,0.00046337,0.00046337,0.00046337
76,2356.43,1.20021,0.58103,0.78298,0.83826,0.62688,0.74188,0.49021,1.05453,0.56079,0.79578,0.000462875,0.000462875,0.000462875
77,2378.54,1.11619,0.56642,0.78503,0.82306,0.63244,0.73778,0.48353,1.05657,0.55536,0.79571,0.00046238,0.00046238,0.00046238
78,2415.97,1.13062,0.56734,0.77943,0.82936,0.62352,0.73812,0.49509,1.02178,0.55586,0.7953,0.000461885,0.000461885,0.000461885
79,2451.05,1.05983,0.56768,0.77961,0.8428,0.60876,0.73919,0.4926,1.04611,0.57432,0.79571,0.00046139,0.00046139,0.00046139
80,2472.18,1.28198,0.75507,0.78633,0.84319,0.62681,0.7469,0.49744,1.04361,0.56297,0.79408,0.000460895,0.000460895,0.000460895
81,2491.46,1.15415,0.58865,0.7762,0.8398,0.62645,0.74524,0.49495,1.04605,0.55981,0.79416,0.0004604,0.0004604,0.0004604
82,2512.03,1.16892,0.5938,0.77905,0.83464,0.62984,0.74635,0.49138,1.05604,0.54958,0.79392,0.000459905,0.000459905,0.000459905
83,2535.25,1.17807,0.57707,0.78209,0.8164,0.63299,0.74312,0.488,1.04249,0.54899,0.79424,0.00045941,0.00045941,0.00045941
84,2565.56,1.1389,0.55867,0.77846,0.8321,0.61785,0.73967,0.49127,1.06048,0.56808,0.79427,0.000458915,0.000458915,0.000458915
85,2594.34,1.22277,0.59467,0.78375,0.85258,0.61741,0.74491,0.4934,1.06387,0.56624,0.79394,0.00045842,0.00045842,0.00045842
