epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,5718.13,1.28655,0.63474,0.76387,0.8379,0.64156,0.75635,0.50903,1.03506,0.56018,0.79306,0.00045644,0.00045644,0.00045644
90,5794.73,1.25425,0.60042,0.77574,0.8293,0.64499,0.75431,0.50247,1.06319,0.54802,0.79357,0.000455945,0.000455945,0.000455945
91,5841.49,1.14563,0.56896,0.77813,0.84858,0.62048,0.74322,0.48981,1.07977,0.56886,0.79315,0.00045545,0.00045545,0.00045545
92,5892.31,1.19554,0.59861,0.78181,0.83328,0.62911,0.74249,0.49686,1.03523,0.57876,0.79112,0.000454955,0.000454955,0.000454955
93,5949.67,1.30521,0.63085,0.7661,0.84396,0.6412,0.75242,0.50499,1.03578,0.56541,0.79089,0.00045446,0.00045446,0.00045446
94,5999.16,1.09785,0.56611,0.77467,0.84673,0.63629,0.75171,0.50774,1.02882,0.55615,0.79173,0.000453965,0.000453965,0.000453965
95,6058.3,1.25954,0.61409,0.76507,0.8552,0.63069,0.75539,0.51446,1.00238,0.54791,0.79198,0.00045347,0.00045347,0.00045347
96,6108.13,1.15321,0.59146,0.76578,0.81198,0.62601,0.73941,0.50111,1.00347,0.58201,0.79267,0.000452975,0.000452975,0.000452975
97,6186.27,1.16887,0.59037,0.77282,0.8287,0.64003,0.75074,0.51121,0.97278,0.54078,0.79135,0.00045248,0.00045248,0.00045248
98,6252.96,1.23713,0.60362,0.77785,0.84475,0.6509,0.76431,0.52128,0.99319,0.53035,0.79105,0.000451985,0.000451985,0.000451985
99,6316.08,1.10631,0.55789,0.77279,0.84788,0.65251,0.76548,0.52432,0.97737,0.52575,0.79041,0.00045149,0.00045149,0.00045149
100,6370.33,1.10255,0.57831,0.77676,0.81164,0.63081,0.7408,0.491,1.09203,0.59634,0.79428,0.000450995,0.000450995,0.000450995
101,6424.46,1.09089,0.54804,0.78438,0.81889,0.63393,0.74643,0.51033,0.9814,0.56957,0.79173,0.0004505,0.0004505,0.0004505
102,6495.35,1.29435,0.6094,0.76946,0.85204,0.62794,0.75849,0.50595,1.04075,0.56627,0.79226,0.000450005,0.000450005,0.000450005
103,6553.33,1.27252,0.58272,0.77352,0.85881,0.63542,0.76263,0.51011,1.04969,0.5622,0.79303,0.00044951,0.00044951,0.00044951
104,6608.05,1.11344,0.52443,0.77833,0.83451,0.64536,0.76072,0.51757,0.9941,0.54463,0.79234,0.000449015,0.000449015,0.000449015
105,6670.37,1.10502,0.54764,0.77149,0.82264,0.6377,0.75191,0.51631,0.96953,0.5521,0.79213,0.00044852,0.00044852,0.00044852
106,6724.54,1.15411,0.56903,0.77755,0.84253,0.63536,0.75847,0.52221,0.95741,0.52846,0.79139,0.000448025,0.000448025,0.000448025
107,6785.86,1.06161,0.52058,0.77836,0.85914,0.63611,0.7664,0.52854,0.96611,0.51925,0.79036,0.00044753,0.00044753,0.00044753
108,6837.78,1.15789,0.56281,0.78354,0.83545,0.64368,0.76315,0.52495,0.98981,0.52632,0.79011,0.000447035,0.000447035,0.000447035
109,6884.27,1.1257,0.55386,0.77659,0.8519,0.62726,0.75992,0.52588,0.93919,0.51743,0.79131,0.00044654,0.00044654,0.00044654
110,6947.9,1.05667,0.55051,0.77441,0.83543,0.63699,0.75355,0.52023,0.95634,0.53575,0.79271,0.000446045,0.000446045,0.000446045
111,7011.14,1.06816,0.53672,0.77564,0.85327,0.63616,0.75881,0.5193,0.98641,0.52543,0.79122,0.00044555,0.00044555,0.00044555
112,7065.87,1.22066,0.58887,0.76623,0.87056,0.63013,0.76208,0.52483,0.98167,0.5333,0.79073,0.000445055,0.000445055,0.000445055
113,7133.95,1.12681,0.55396,0.77409,0.83672,0.63816,0.75164,0.51843,1.0053,0.55588,0.79203,0.00044456,0.00044456,0.00044456
114,7200.93,1.16624,0.57591,0.77812,0.8602,0.63432,0.75966,0.51142,1.05458,0.54886,0.79247,0.000444065,0.000444065,0.000444065
115,7257.7,1.08039,0.55698,0.78439,0.84922,0.64422,0.76667,0.52308,1.00196,0.53988,0.79097,0.00044357,0.00044357,0.00044357
116,7313.65,1.11315,0.56082,0.77754,0.84547,0.64667,0.76837,0.5224,0.9948,0.51955,0.79006,0.000443075,0.000443075,0.000443075
117,7370.86,1.16382,0.61235,0.78193,0.84279,0.64088,0.76291,0.51753,1.0049,0.54674,0.79197,0.00044258,0.00044258,0.00044258
118,7456.91,1.17009,0.55391,0.77834,0.86696,0.62682,0.76168,0.51659,0.99331,0.54968,0.79194,0.000442085,0.000442085,0.000442085
119,7510.97,1.20162,0.58229,0.77437,0.85963,0.6415,0.76728,0.49841,1.09589,0.56155,0.79272,0.00044159,0.00044159,0.00044159
120,7572.32,1.21926,0.57311,0.77575,0.85791,0.64984,0.76476,0.51368,1.0318,0.54311,0.79193,0.000441095,0.000441095,0.000441095
121,7629.48,1.34256,0.81299,0.79777,0.86331,0.63252,0.76046,0.51694,0.99368,0.54047,0.79189,0.0004406,0.0004406,0.0004406
